CISP;mes;vano;mes_ano;AISP;RISP;munic;mcirc;Regiao;armas_apreendidas
15;7;2006;2006m7;23;1;Rio de Janeiro;3304557;Capital;8
16;7;2006;2006m7;31;2;Rio de Janeiro;3304557;Capital;8
17;7;2006;2006m7;4;1;Rio de Janeiro;3304557;Capital;16
18;7;2006;2006m7;6;1;Rio de Janeiro;3304557;Capital;3
19;7;2006;2006m7;6;1;Rio de Janeiro;3304557;Capital;8
20;7;2006;2006m7;6;1;Rio de Janeiro;3304557;Capital;19
21;7;2006;2006m7;22;1;Rio de Janeiro;3304557;Capital;20
22;7;2006;2006m7;16;1;Rio de Janeiro;3304557;Capital;24
23;7;2006;2006m7;3;1;Rio de Janeiro;3304557;Capital;40
24;7;2006;2006m7;3;1;Rio de Janeiro;3304557;Capital;10
25;7;2006;2006m7;3;1;Rio de Janeiro;3304557;Capital;11
26;7;2006;2006m7;3;1;Rio de Janeiro;3304557;Capital;8
27;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;14
28;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;9
29;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;16
30;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;12
31;7;2006;2006m7;14;2;Rio de Janeiro;3304557;Capital;12
32;7;2006;2006m7;18;2;Rio de Janeiro;3304557;Capital;13
33;7;2006;2006m7;14;2;Rio de Janeiro;3304557;Capital;17
34;7;2006;2006m7;14;2;Rio de Janeiro;3304557;Capital;32
35;7;2006;2006m7;39;2;Rio de Janeiro;3304557;Capital;24
36;7;2006;2006m7;27;2;Rio de Janeiro;3304557;Capital;14
37;7;2006;2006m7;17;1;Rio de Janeiro;3304557;Capital;15
38;7;2006;2006m7;16;1;Rio de Janeiro;3304557;Capital;30
39;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;63
40;7;2006;2006m7;9;2;Rio de Janeiro;3304557;Capital;5
41;7;2006;2006m7;18;2;Rio de Janeiro;3304557;Capital;3
43;7;2006;2006m7;39;2;Rio de Janeiro;3304557;Capital;10
44;7;2006;2006m7;3;1;Rio de Janeiro;3304557;Capital;16
48;7;2006;2006m7;24;3;Seropédica;3305554;Baixada Fluminense;9
50;7;2006;2006m7;24;3;Itaguaí;3302007;Baixada Fluminense;4
51;7;2006;2006m7;24;3;Paracambi;3303609;Baixada Fluminense;4
52;7;2006;2006m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;5
53;7;2006;2006m7;20;3;Mesquita;3302858;Baixada Fluminense;9
54;7;2006;2006m7;40;3;Belford Roxo;3300456;Baixada Fluminense;14
55;7;2006;2006m7;24;3;Queimados;3304144;Baixada Fluminense;2
56;7;2006;2006m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;12
57;7;2006;2006m7;20;3;Nilópolis;3303203;Baixada Fluminense;7
58;7;2006;2006m7;20;3;Nova Iguaçu;3303500;Baixada Fluminense;22
59;7;2006;2006m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
60;7;2006;2006m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;13
61;7;2006;2006m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;1
62;7;2006;2006m7;15;3;Duque de Caxias;3301702;Baixada Fluminense;20
63;7;2006;2006m7;24;3;Japeri;3302270;Baixada Fluminense;16
64;7;2006;2006m7;21;3;São João de Meriti;3305109;Baixada Fluminense;16
65;7;2006;2006m7;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;17
66;7;2006;2006m7;34;3;Magé;3302502;Baixada Fluminense;8
71;7;2006;2006m7;35;4;"Itaboraí;Tanguá";9999983;Interior;14
72;7;2006;2006m7;7;4;São Gonçalo;3304904;Grande Niterói;14
73;7;2006;2006m7;7;4;São Gonçalo;3304904;Grande Niterói;8
74;7;2006;2006m7;7;4;São Gonçalo;3304904;Grande Niterói;20
75;7;2006;2006m7;7;4;São Gonçalo;3304904;Grande Niterói;4
76;7;2006;2006m7;12;4;Niterói;3303302;Grande Niterói;8
77;7;2006;2006m7;12;4;Niterói;3303302;Grande Niterói;11
78;7;2006;2006m7;12;4;Niterói;3303302;Grande Niterói;11
79;7;2006;2006m7;12;4;Niterói;3303302;Grande Niterói;3
81;7;2006;2006m7;12;4;Niterói;3303302;Grande Niterói;3
82;7;2006;2006m7;12;4;Maricá;3302700;Grande Niterói;6
88;7;2006;2006m7;10;5;Barra do Pirai;3300308;Interior;3
89;7;2006;2006m7;37;5;Resende;3304201;Interior;5
90;7;2006;2006m7;28;5;Barra Mansa;3300407;Interior;11
91;7;2006;2006m7;10;5;Valença;3306107;Interior;9
92;7;2006;2006m7;10;5;Rio das Flores;3304508;Interior;0
93;7;2006;2006m7;28;5;Volta Redonda;3306305;Interior;15
94;7;2006;2006m7;10;5;Piraí;3304003;Interior;2
95;7;2006;2006m7;10;5;Vassouras;3306206;Interior;2
96;7;2006;2006m7;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;9
97;7;2006;2006m7;10;5;Mendes;3302809;Interior;0
98;7;2006;2006m7;10;5;Engenheiro Paulo de Frontin;3301801;Interior;2
99;7;2006;2006m7;37;5;Itatiaia;3302254;Interior;5
100;7;2006;2006m7;28;5;"Porto Real;Quatis";9999992;Interior;5
101;7;2006;2006m7;10;5;Pinheiral;3303955;Interior;2
104;7;2006;2006m7;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;7;2006;2006m7;26;7;Petrópolis;3303906;Interior;16
106;7;2006;2006m7;26;7;Petrópolis;3303906;Interior;3
107;7;2006;2006m7;38;7;Paraíba do Sul;3303708;Interior;1
108;7;2006;2006m7;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
109;7;2006;2006m7;38;7;Sapucaia;3305406;Interior;0
110;7;2006;2006m7;30;7;Teresópolis;3305802;Interior;11
111;7;2006;2006m7;11;7;Sumidouro;3305703;Interior;0
112;7;2006;2006m7;11;7;Carmo;3301207;Interior;1
118;7;2006;2006m7;25;4;Araruama;3300209;Interior;3
119;7;2006;2006m7;35;4;Rio Bonito;3304300;Interior;2
120;7;2006;2006m7;35;4;Silva Jardim;3305604;Interior;1
121;7;2006;2006m7;32;6;Casimiro de Abreu;3301306;Interior;3
122;7;2006;2006m7;32;6;Conceição de Macabú;3301405;Interior;2
123;7;2006;2006m7;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;11
124;7;2006;2006m7;25;4;Saquarema;3305505;Interior;4
125;7;2006;2006m7;25;4;São Pedro da Aldeia;3305208;Interior;4
126;7;2006;2006m7;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;8
127;7;2006;2006m7;25;4;Armação dos Búzios;3300233;Interior;2
128;7;2006;2006m7;32;6;Rio das Ostras;3304524;Interior;7
129;7;2006;2006m7;25;4;Iguaba Grande;3301876;Interior;0
134;7;2006;2006m7;8;6;Campos dos Goytacazes;3301009;Interior;25
135;7;2006;2006m7;36;6;Itaocara;3302106;Interior;1
136;7;2006;2006m7;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;3
137;7;2006;2006m7;36;6;Miracema;3303005;Interior;1
138;7;2006;2006m7;29;6;Laje do Muriaé;3302304;Interior;0
139;7;2006;2006m7;29;6;Porciúncula;3304102;Interior;6
140;7;2006;2006m7;29;6;"Natividade;Varre-Sai";9999997;Interior;5
141;7;2006;2006m7;8;6;São Fidélis;3304805;Interior;10
142;7;2006;2006m7;36;6;Cambuci;3300902;Interior;2
143;7;2006;2006m7;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;18
144;7;2006;2006m7;29;6;Bom Jesus de Itabapoana;3300605;Interior;1
145;7;2006;2006m7;8;6;São João da Barra;3305000;Interior;3
146;7;2006;2006m7;8;6;Campos dos Goytacazes;3301009;Interior;19
147;7;2006;2006m7;8;6;São Francisco de Itabapoana;3304755;Interior;4
151;7;2006;2006m7;11;7;Nova Friburgo;3303401;Interior;13
152;7;2006;2006m7;11;7;Duas Barras;3301603;Interior;0
153;7;2006;2006m7;11;7;Cantagalo;3301108;Interior;1
154;7;2006;2006m7;11;7;"Cordeiro;Macuco";9999998;Interior;4
155;7;2006;2006m7;36;6;São Sebastião do Alto;3305307;Interior;1
156;7;2006;2006m7;11;7;Santa Maria Madalena;3304607;Interior;0
157;7;2006;2006m7;11;7;Trajano de Morais;3305901;Interior;2
158;7;2006;2006m7;11;7;Bom Jardim;3300506;Interior;7
159;7;2006;2006m7;35;4;Cachoeiras de Macacu;3300803;Interior;26
165;7;2006;2006m7;33;5;Mangaratiba;3302601;Interior;2
166;7;2006;2006m7;33;5;Angra dos Reis;3300100;Interior;15
167;7;2006;2006m7;33;5;Paraty;3303807;Interior;5
168;7;2006;2006m7;10;5;Rio Claro;3304409;Interior;1
1;8;2006;2006m8;5;1;Rio de Janeiro;3304557;Capital;2
4;8;2006;2006m8;5;1;Rio de Janeiro;3304557;Capital;10
5;8;2006;2006m8;13;1;Rio de Janeiro;3304557;Capital;6
6;8;2006;2006m8;1;1;Rio de Janeiro;3304557;Capital;16
7;8;2006;2006m8;1;1;Rio de Janeiro;3304557;Capital;0
9;8;2006;2006m8;2;1;Rio de Janeiro;3304557;Capital;6
10;8;2006;2006m8;2;1;Rio de Janeiro;3304557;Capital;6
12;8;2006;2006m8;19;1;Rio de Janeiro;3304557;Capital;3
13;8;2006;2006m8;19;1;Rio de Janeiro;3304557;Capital;5
14;8;2006;2006m8;23;1;Rio de Janeiro;3304557;Capital;4
15;8;2006;2006m8;23;1;Rio de Janeiro;3304557;Capital;24
16;8;2006;2006m8;31;2;Rio de Janeiro;3304557;Capital;10
17;8;2006;2006m8;4;1;Rio de Janeiro;3304557;Capital;14
18;8;2006;2006m8;6;1;Rio de Janeiro;3304557;Capital;4
19;8;2006;2006m8;6;1;Rio de Janeiro;3304557;Capital;14
20;8;2006;2006m8;6;1;Rio de Janeiro;3304557;Capital;11
21;8;2006;2006m8;22;1;Rio de Janeiro;3304557;Capital;17
22;8;2006;2006m8;16;1;Rio de Janeiro;3304557;Capital;24
23;8;2006;2006m8;3;1;Rio de Janeiro;3304557;Capital;30
24;8;2006;2006m8;3;1;Rio de Janeiro;3304557;Capital;23
25;8;2006;2006m8;3;1;Rio de Janeiro;3304557;Capital;14
26;8;2006;2006m8;3;1;Rio de Janeiro;3304557;Capital;7
27;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;37
28;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;6
29;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;12
30;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;7
31;8;2006;2006m8;14;2;Rio de Janeiro;3304557;Capital;10
32;8;2006;2006m8;18;2;Rio de Janeiro;3304557;Capital;12
33;8;2006;2006m8;14;2;Rio de Janeiro;3304557;Capital;25
34;8;2006;2006m8;14;2;Rio de Janeiro;3304557;Capital;31
35;8;2006;2006m8;39;2;Rio de Janeiro;3304557;Capital;22
36;8;2006;2006m8;27;2;Rio de Janeiro;3304557;Capital;17
37;8;2006;2006m8;17;1;Rio de Janeiro;3304557;Capital;15
38;8;2006;2006m8;16;1;Rio de Janeiro;3304557;Capital;25
39;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;73
40;8;2006;2006m8;9;2;Rio de Janeiro;3304557;Capital;9
41;8;2006;2006m8;18;2;Rio de Janeiro;3304557;Capital;4
43;8;2006;2006m8;39;2;Rio de Janeiro;3304557;Capital;11
44;8;2006;2006m8;3;1;Rio de Janeiro;3304557;Capital;11
48;8;2006;2006m8;24;3;Seropédica;3305554;Baixada Fluminense;8
50;8;2006;2006m8;24;3;Itaguaí;3302007;Baixada Fluminense;4
51;8;2006;2006m8;24;3;Paracambi;3303609;Baixada Fluminense;2
52;8;2006;2006m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;5
53;8;2006;2006m8;20;3;Mesquita;3302858;Baixada Fluminense;4
54;8;2006;2006m8;40;3;Belford Roxo;3300456;Baixada Fluminense;12
55;8;2006;2006m8;24;3;Queimados;3304144;Baixada Fluminense;6
56;8;2006;2006m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;9
57;8;2006;2006m8;20;3;Nilópolis;3303203;Baixada Fluminense;8
58;8;2006;2006m8;20;3;Nova Iguaçu;3303500;Baixada Fluminense;30
59;8;2006;2006m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;17
60;8;2006;2006m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;11
61;8;2006;2006m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;0
62;8;2006;2006m8;15;3;Duque de Caxias;3301702;Baixada Fluminense;15
63;8;2006;2006m8;24;3;Japeri;3302270;Baixada Fluminense;6
64;8;2006;2006m8;21;3;São João de Meriti;3305109;Baixada Fluminense;19
65;8;2006;2006m8;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;7
66;8;2006;2006m8;34;3;Magé;3302502;Baixada Fluminense;2
71;8;2006;2006m8;35;4;"Itaboraí;Tanguá";9999983;Interior;9
72;8;2006;2006m8;7;4;São Gonçalo;3304904;Grande Niterói;1
73;8;2006;2006m8;7;4;São Gonçalo;3304904;Grande Niterói;12
74;8;2006;2006m8;7;4;São Gonçalo;3304904;Grande Niterói;19
75;8;2006;2006m8;7;4;São Gonçalo;3304904;Grande Niterói;5
76;8;2006;2006m8;12;4;Niterói;3303302;Grande Niterói;6
77;8;2006;2006m8;12;4;Niterói;3303302;Grande Niterói;12
78;8;2006;2006m8;12;4;Niterói;3303302;Grande Niterói;12
79;8;2006;2006m8;12;4;Niterói;3303302;Grande Niterói;0
81;8;2006;2006m8;12;4;Niterói;3303302;Grande Niterói;9
82;8;2006;2006m8;12;4;Maricá;3302700;Grande Niterói;8
88;8;2006;2006m8;10;5;Barra do Pirai;3300308;Interior;4
89;8;2006;2006m8;37;5;Resende;3304201;Interior;7
90;8;2006;2006m8;28;5;Barra Mansa;3300407;Interior;10
91;8;2006;2006m8;10;5;Valença;3306107;Interior;7
92;8;2006;2006m8;10;5;Rio das Flores;3304508;Interior;1
93;8;2006;2006m8;28;5;Volta Redonda;3306305;Interior;7
94;8;2006;2006m8;10;5;Piraí;3304003;Interior;0
95;8;2006;2006m8;10;5;Vassouras;3306206;Interior;4
96;8;2006;2006m8;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;4
97;8;2006;2006m8;10;5;Mendes;3302809;Interior;3
98;8;2006;2006m8;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;8;2006;2006m8;37;5;Itatiaia;3302254;Interior;3
100;8;2006;2006m8;28;5;"Porto Real;Quatis";9999992;Interior;5
101;8;2006;2006m8;10;5;Pinheiral;3303955;Interior;0
104;8;2006;2006m8;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;8;2006;2006m8;26;7;Petrópolis;3303906;Interior;8
106;8;2006;2006m8;26;7;Petrópolis;3303906;Interior;7
107;8;2006;2006m8;38;7;Paraíba do Sul;3303708;Interior;4
108;8;2006;2006m8;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;7
109;8;2006;2006m8;38;7;Sapucaia;3305406;Interior;0
110;8;2006;2006m8;30;7;Teresópolis;3305802;Interior;24
111;8;2006;2006m8;11;7;Sumidouro;3305703;Interior;0
112;8;2006;2006m8;11;7;Carmo;3301207;Interior;2
118;8;2006;2006m8;25;4;Araruama;3300209;Interior;3
119;8;2006;2006m8;35;4;Rio Bonito;3304300;Interior;3
120;8;2006;2006m8;35;4;Silva Jardim;3305604;Interior;4
121;8;2006;2006m8;32;6;Casimiro de Abreu;3301306;Interior;0
122;8;2006;2006m8;32;6;Conceição de Macabú;3301405;Interior;4
123;8;2006;2006m8;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;13
124;8;2006;2006m8;25;4;Saquarema;3305505;Interior;3
125;8;2006;2006m8;25;4;São Pedro da Aldeia;3305208;Interior;8
126;8;2006;2006m8;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;13
127;8;2006;2006m8;25;4;Armação dos Búzios;3300233;Interior;4
128;8;2006;2006m8;32;6;Rio das Ostras;3304524;Interior;4
129;8;2006;2006m8;25;4;Iguaba Grande;3301876;Interior;1
134;8;2006;2006m8;8;6;Campos dos Goytacazes;3301009;Interior;37
135;8;2006;2006m8;36;6;Itaocara;3302106;Interior;2
136;8;2006;2006m8;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;2
137;8;2006;2006m8;36;6;Miracema;3303005;Interior;2
138;8;2006;2006m8;29;6;Laje do Muriaé;3302304;Interior;1
139;8;2006;2006m8;29;6;Porciúncula;3304102;Interior;4
140;8;2006;2006m8;29;6;"Natividade;Varre-Sai";9999997;Interior;4
141;8;2006;2006m8;8;6;São Fidélis;3304805;Interior;11
142;8;2006;2006m8;36;6;Cambuci;3300902;Interior;2
143;8;2006;2006m8;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;17
144;8;2006;2006m8;29;6;Bom Jesus de Itabapoana;3300605;Interior;2
145;8;2006;2006m8;8;6;São João da Barra;3305000;Interior;3
146;8;2006;2006m8;8;6;Campos dos Goytacazes;3301009;Interior;12
147;8;2006;2006m8;8;6;São Francisco de Itabapoana;3304755;Interior;6
151;8;2006;2006m8;11;7;Nova Friburgo;3303401;Interior;12
152;8;2006;2006m8;11;7;Duas Barras;3301603;Interior;0
153;8;2006;2006m8;11;7;Cantagalo;3301108;Interior;1
154;8;2006;2006m8;11;7;"Cordeiro;Macuco";9999998;Interior;0
155;8;2006;2006m8;36;6;São Sebastião do Alto;3305307;Interior;0
156;8;2006;2006m8;11;7;Santa Maria Madalena;3304607;Interior;0
157;8;2006;2006m8;11;7;Trajano de Morais;3305901;Interior;0
158;8;2006;2006m8;11;7;Bom Jardim;3300506;Interior;2
159;8;2006;2006m8;35;4;Cachoeiras de Macacu;3300803;Interior;31
165;8;2006;2006m8;33;5;Mangaratiba;3302601;Interior;4
166;8;2006;2006m8;33;5;Angra dos Reis;3300100;Interior;32
167;8;2006;2006m8;33;5;Paraty;3303807;Interior;12
168;8;2006;2006m8;10;5;Rio Claro;3304409;Interior;7
1;9;2006;2006m9;5;1;Rio de Janeiro;3304557;Capital;4
4;9;2006;2006m9;5;1;Rio de Janeiro;3304557;Capital;10
5;9;2006;2006m9;13;1;Rio de Janeiro;3304557;Capital;5
6;9;2006;2006m9;1;1;Rio de Janeiro;3304557;Capital;13
7;9;2006;2006m9;1;1;Rio de Janeiro;3304557;Capital;6
9;9;2006;2006m9;2;1;Rio de Janeiro;3304557;Capital;6
10;9;2006;2006m9;2;1;Rio de Janeiro;3304557;Capital;7
12;9;2006;2006m9;19;1;Rio de Janeiro;3304557;Capital;7
13;9;2006;2006m9;19;1;Rio de Janeiro;3304557;Capital;3
14;9;2006;2006m9;23;1;Rio de Janeiro;3304557;Capital;4
15;9;2006;2006m9;23;1;Rio de Janeiro;3304557;Capital;6
16;9;2006;2006m9;31;2;Rio de Janeiro;3304557;Capital;9
17;9;2006;2006m9;4;1;Rio de Janeiro;3304557;Capital;16
18;9;2006;2006m9;6;1;Rio de Janeiro;3304557;Capital;5
19;9;2006;2006m9;6;1;Rio de Janeiro;3304557;Capital;13
20;9;2006;2006m9;6;1;Rio de Janeiro;3304557;Capital;7
21;9;2006;2006m9;22;1;Rio de Janeiro;3304557;Capital;17
22;9;2006;2006m9;16;1;Rio de Janeiro;3304557;Capital;15
23;9;2006;2006m9;3;1;Rio de Janeiro;3304557;Capital;33
24;9;2006;2006m9;3;1;Rio de Janeiro;3304557;Capital;9
25;9;2006;2006m9;3;1;Rio de Janeiro;3304557;Capital;23
26;9;2006;2006m9;3;1;Rio de Janeiro;3304557;Capital;9
27;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;7
28;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;8
29;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;11
30;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;11
31;9;2006;2006m9;14;2;Rio de Janeiro;3304557;Capital;18
32;9;2006;2006m9;18;2;Rio de Janeiro;3304557;Capital;14
33;9;2006;2006m9;14;2;Rio de Janeiro;3304557;Capital;20
34;9;2006;2006m9;14;2;Rio de Janeiro;3304557;Capital;25
35;9;2006;2006m9;39;2;Rio de Janeiro;3304557;Capital;25
36;9;2006;2006m9;27;2;Rio de Janeiro;3304557;Capital;19
37;9;2006;2006m9;17;1;Rio de Janeiro;3304557;Capital;16
38;9;2006;2006m9;16;1;Rio de Janeiro;3304557;Capital;27
39;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;59
40;9;2006;2006m9;9;2;Rio de Janeiro;3304557;Capital;5
41;9;2006;2006m9;18;2;Rio de Janeiro;3304557;Capital;1
43;9;2006;2006m9;39;2;Rio de Janeiro;3304557;Capital;8
44;9;2006;2006m9;3;1;Rio de Janeiro;3304557;Capital;15
48;9;2006;2006m9;24;3;Seropédica;3305554;Baixada Fluminense;6
50;9;2006;2006m9;24;3;Itaguaí;3302007;Baixada Fluminense;11
51;9;2006;2006m9;24;3;Paracambi;3303609;Baixada Fluminense;3
52;9;2006;2006m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;5
53;9;2006;2006m9;20;3;Mesquita;3302858;Baixada Fluminense;7
54;9;2006;2006m9;40;3;Belford Roxo;3300456;Baixada Fluminense;11
55;9;2006;2006m9;24;3;Queimados;3304144;Baixada Fluminense;6
56;9;2006;2006m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;13
57;9;2006;2006m9;20;3;Nilópolis;3303203;Baixada Fluminense;8
58;9;2006;2006m9;20;3;Nova Iguaçu;3303500;Baixada Fluminense;25
59;9;2006;2006m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;22
60;9;2006;2006m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;8
61;9;2006;2006m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;0
62;9;2006;2006m9;15;3;Duque de Caxias;3301702;Baixada Fluminense;9
63;9;2006;2006m9;24;3;Japeri;3302270;Baixada Fluminense;3
64;9;2006;2006m9;21;3;São João de Meriti;3305109;Baixada Fluminense;18
65;9;2006;2006m9;34;3;"Magé;Guapimirim";9999982;Baixada Fluminense;5
66;9;2006;2006m9;34;3;Magé;3302502;Baixada Fluminense;5
71;9;2006;2006m9;35;4;"Itaboraí;Tanguá";9999983;Interior;8
72;9;2006;2006m9;7;4;São Gonçalo;3304904;Grande Niterói;5
73;9;2006;2006m9;7;4;São Gonçalo;3304904;Grande Niterói;8
74;9;2006;2006m9;7;4;São Gonçalo;3304904;Grande Niterói;13
75;9;2006;2006m9;7;4;São Gonçalo;3304904;Grande Niterói;4
76;9;2006;2006m9;12;4;Niterói;3303302;Grande Niterói;2
77;9;2006;2006m9;12;4;Niterói;3303302;Grande Niterói;10
78;9;2006;2006m9;12;4;Niterói;3303302;Grande Niterói;12
79;9;2006;2006m9;12;4;Niterói;3303302;Grande Niterói;0
81;9;2006;2006m9;12;4;Niterói;3303302;Grande Niterói;3
82;9;2006;2006m9;12;4;Maricá;3302700;Grande Niterói;8
88;9;2006;2006m9;10;5;Barra do Pirai;3300308;Interior;6
89;9;2006;2006m9;37;5;Resende;3304201;Interior;7
90;9;2006;2006m9;28;5;Barra Mansa;3300407;Interior;8
91;9;2006;2006m9;10;5;Valença;3306107;Interior;8
92;9;2006;2006m9;10;5;Rio das Flores;3304508;Interior;10
93;9;2006;2006m9;28;5;Volta Redonda;3306305;Interior;13
94;9;2006;2006m9;10;5;Piraí;3304003;Interior;1
95;9;2006;2006m9;10;5;Vassouras;3306206;Interior;0
96;9;2006;2006m9;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior;6
97;9;2006;2006m9;10;5;Mendes;3302809;Interior;3
98;9;2006;2006m9;10;5;Engenheiro Paulo de Frontin;3301801;Interior;0
99;9;2006;2006m9;37;5;Itatiaia;3302254;Interior;1
100;9;2006;2006m9;28;5;"Porto Real;Quatis";9999992;Interior;3
101;9;2006;2006m9;10;5;Pinheiral;3303955;Interior;0
104;9;2006;2006m9;30;7;São José do Vale do Rio Preto;3305158;Interior;0
105;9;2006;2006m9;26;7;Petrópolis;3303906;Interior;13
106;9;2006;2006m9;26;7;Petrópolis;3303906;Interior;5
107;9;2006;2006m9;38;7;Paraíba do Sul;3303708;Interior;2
108;9;2006;2006m9;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;4
109;9;2006;2006m9;38;7;Sapucaia;3305406;Interior;2
110;9;2006;2006m9;30;7;Teresópolis;3305802;Interior;14
111;9;2006;2006m9;11;7;Sumidouro;3305703;Interior;1
112;9;2006;2006m9;11;7;Carmo;3301207;Interior;1
118;9;2006;2006m9;25;4;Araruama;3300209;Interior;7
119;9;2006;2006m9;35;4;Rio Bonito;3304300;Interior;1
120;9;2006;2006m9;35;4;Silva Jardim;3305604;Interior;1
121;9;2006;2006m9;32;6;Casimiro de Abreu;3301306;Interior;4
122;9;2006;2006m9;32;6;Conceição de Macabú;3301405;Interior;0
123;9;2006;2006m9;32;6;"Macaé;Quissamã;Carapebus";9999984;Interior;9
124;9;2006;2006m9;25;4;Saquarema;3305505;Interior;6
125;9;2006;2006m9;25;4;São Pedro da Aldeia;3305208;Interior;3
126;9;2006;2006m9;25;4;"Cabo Frio;Arraial do Cabo";9999985;Interior;5
127;9;2006;2006m9;25;4;Armação dos Búzios;3300233;Interior;4
128;9;2006;2006m9;32;6;Rio das Ostras;3304524;Interior;9
129;9;2006;2006m9;25;4;Iguaba Grande;3301876;Interior;1
134;9;2006;2006m9;8;6;Campos dos Goytacazes;3301009;Interior;31
135;9;2006;2006m9;36;6;Itaocara;3302106;Interior;6
136;9;2006;2006m9;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior;12
137;9;2006;2006m9;36;6;Miracema;3303005;Interior;5
138;9;2006;2006m9;29;6;Laje do Muriaé;3302304;Interior;1
139;9;2006;2006m9;29;6;Porciúncula;3304102;Interior;1
140;9;2006;2006m9;29;6;"Natividade;Varre-Sai";9999997;Interior;5
141;9;2006;2006m9;8;6;São Fidélis;3304805;Interior;9
142;9;2006;2006m9;36;6;Cambuci;3300902;Interior;0
143;9;2006;2006m9;29;6;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;10
144;9;2006;2006m9;29;6;Bom Jesus de Itabapoana;3300605;Interior;2
145;9;2006;2006m9;8;6;São João da Barra;3305000;Interior;5
146;9;2006;2006m9;8;6;Campos dos Goytacazes;3301009;Interior;14
147;9;2006;2006m9;8;6;São Francisco de Itabapoana;3304755;Interior;2
151;9;2006;2006m9;11;7;Nova Friburgo;3303401;Interior;8
152;9;2006;2006m9;11;7;Duas Barras;3301603;Interior;1
153;9;2006;2006m9;11;7;Cantagalo;3301108;Interior;0
154;9;2006;2006m9;11;7;"Cordeiro;Macuco";9999998;Interior;2
155;9;2006;2006m9;36;6;São Sebastião do Alto;3305307;Interior;0
156;9;2006;2006m9;11;7;Santa Maria Madalena;3304607;Interior;2
