"aisp";"mes";"vano";"nome_comandante_bpm"
14;8;2015;"CEL FRIEDERICK MINERVINI BASSANI"
15;8;2015;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;8;2015;"TEN CEL LUIZ GUSTAVO LIMA TEIXEIRA"
17;8;2015;"TEN CEL WAGNER GUERCI NUNES"
18;8;2015;"TEN CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;8;2015;"TEN CEL LUIZ CARLOS S DE MENEZES JUNIOR"
20;8;2015;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;8;2015;"TEN CEL ANDRÉ SANTOS DE SOUZA"
22;8;2015;"TEN CEL ANDRE LUIZ DE CASTRO MAIA"
23;8;2015;"CEL JOSELI CÂNDIDO DA SILVA"
24;8;2015;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
25;8;2015;"TEN CEL RUY SERGIO FRANÇA DE OLIVEIRA"
26;8;2015;"CEL MARCELO DA SILVA QUINHÕES"
27;8;2015;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;8;2015;"TEN CEL LUIZ CLAUDIO DOS S REGIS"
29;8;2015;"TEN CEL SYLVIO RICARDO CIUFFO GUERRA"
30;8;2015;"TEN CEL CLEBER SILVA MAIA"
31;8;2015;"CEL SERGIO DO CARMO SCHALIONI"
32;8;2015;"TEN CEL JORGE FERNANDO DE O PIMENTA"
33;8;2015;"TEN CEL PAULO ROBERTO DAS NEVES JÚNIOR"
34;8;2015;"TEN CEL IVAN DO ESPIRITO SANTO ARAUJO"
35;8;2015;"CEL SAMIR VAZ LIMA"
36;8;2015;"TEN CEL EDUARDO VAZ CASTELANO"
37;8;2015;"TEN CEL WAGNER CRISTIANO MORETZSOHN"
38;8;2015;"TEN CEL ODERLEI SANTOS ALVES DE SOUZA"
39;8;2015;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
40;8;2015;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;8;2015;"TEN CEL ANTONIO MARCOS N DOS SANTOS"
2;9;2015;"CEL MÁRCIO OLIVEIRA ROCHA"
3;9;2015;"TEN CEL WALTER TEIXEIRA DA SILVA JUNIOR"
4;9;2015;"TEN CEL ROGÉRIO QUEMENTO LOBASSO"
5;9;2015;"TEN CEL JOSÉ AUGUSTO DE OLIVEIRA JÚNIOR"
6;9;2015;"TEN CEL MARCELO PEREIRA ROCHA"
7;9;2015;"TEN CEL ALMYR CABRAL MENDONÇA"
8;9;2015;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
9;9;2015;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;9;2015;"CEL CESAR AUGUSTO DE SOUZA ROSA"
11;9;2015;"CEL CARLOS EDUARDO HESPANHA MATT"
12;9;2015;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;9;2015;"CEL FRIEDERICK MINERVINI BASSANI"
15;9;2015;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;9;2015;"TEN CEL LUIZ GUSTAVO LIMA TEIXEIRA"
17;9;2015;"TEN CEL WAGNER GUERCI NUNES"
18;9;2015;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;9;2015;"TEN CEL LUIZ CARLOS S DE MENEZES JUNIOR"
20;9;2015;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;9;2015;"TEN CEL ANDRÉ SANTOS DE SOUZA"
22;9;2015;"TEN CEL ANDRE LUIZ DE CASTRO MAIA"
23;9;2015;"CEL JOSELI CÂNDIDO DA SILVA"
24;9;2015;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
25;9;2015;"TEN CEL RUY SERGIO FRANÇA DE OLIVEIRA"
26;9;2015;"CEL MARCELO DA SILVA QUINHÕES"
27;9;2015;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;9;2015;"TEN CEL LUIZ CLAUDIO DOS S REGIS"
29;9;2015;"TEN CEL SYLVIO RICARDO CIUFFO GUERRA"
30;9;2015;"CEL CLEBER SILVA MAIA"
31;9;2015;"CEL SERGIO DO CARMO SCHALIONI"
32;9;2015;"TEN CEL JORGE FERNANDO DE O PIMENTA"
33;9;2015;"TEN CEL PAULO ROBERTO DAS NEVES JÚNIOR"
34;9;2015;"TEN CEL IVAN DO ESPIRITO SANTO ARAUJO"
35;9;2015;"CEL SAMIR VAZ LIMA"
36;9;2015;"TEN CEL EDUARDO VAZ CASTELANO"
37;9;2015;"TEN CEL WAGNER CRISTIANO MORETZSOHN"
38;9;2015;"TEN CEL ODERLEI SANTOS ALVES DE SOUZA"
39;9;2015;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
40;9;2015;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;9;2015;"TEN CEL ANTONIO MARCOS N DOS SANTOS"
2;10;2015;"CEL MÁRCIO OLIVEIRA ROCHA"
3;10;2015;"TEN CEL WALTER TEIXEIRA DA SILVA JUNIOR"
4;10;2015;"TEN CEL ROGÉRIO QUEMENTO LOBASSO"
5;10;2015;"TEN CEL JOSÉ AUGUSTO DE OLIVEIRA JÚNIOR"
6;10;2015;"TEN CEL MARCELO PEREIRA ROCHA"
7;10;2015;"TEN CEL ALMYR CABRAL MENDONÇA"
8;10;2015;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
9;10;2015;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;10;2015;"CEL CESAR AUGUSTO DE SOUZA ROSA"
11;10;2015;"CEL CARLOS EDUARDO HESPANHA MATT"
12;10;2015;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;10;2015;"CEL FRIEDERICK MINERVINI BASSANI"
15;10;2015;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;10;2015;"TEN CEL LUIZ GUSTAVO LIMA TEIXEIRA"
17;10;2015;"TEN CEL WAGNER GUERCI NUNES"
18;10;2015;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;10;2015;"TEN CEL LUIZ CARLOS S DE MENEZES JUNIOR"
20;10;2015;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;10;2015;"TEN CEL ANDRÉ SANTOS DE SOUZA"
22;10;2015;"TEN CEL ANDRE LUIZ DE CASTRO MAIA"
23;10;2015;"CEL JOSELI CÂNDIDO DA SILVA"
24;10;2015;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
25;10;2015;"TEN CEL RUY SERGIO FRANÇA DE OLIVEIRA"
26;10;2015;"CEL MARCELO DA SILVA QUINHÕES"
27;10;2015;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;10;2015;"TEN CEL LUIZ CLAUDIO DOS S REGIS"
29;10;2015;"TEN CEL SYLVIO RICARDO CIUFFO GUERRA"
30;10;2015;"CEL CLEBER SILVA MAIA"
31;10;2015;"CEL SERGIO DO CARMO SCHALIONI"
32;10;2015;"TEN CEL JORGE FERNANDO DE O PIMENTA"
33;10;2015;"TEN CEL PAULO ROBERTO DAS NEVES JÚNIOR"
34;10;2015;"TEN CEL IVAN DO ESPIRITO SANTO ARAUJO"
35;10;2015;"CEL SAMIR VAZ LIMA"
36;10;2015;"TEN CEL EDUARDO VAZ CASTELANO"
37;10;2015;"TEN CEL WAGNER CRISTIANO MORETZSOHN"
38;10;2015;"TEN CEL ODERLEI SANTOS ALVES DE SOUZA"
39;10;2015;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
40;10;2015;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;10;2015;"TEN CEL ANTONIO MARCOS N DOS SANTOS"
2;11;2015;"CEL MÁRCIO OLIVEIRA ROCHA"
3;11;2015;"TEN CEL WALTER TEIXEIRA DA SILVA JUNIOR"
4;11;2015;"TEN CEL ROGÉRIO QUEMENTO LOBASSO"
5;11;2015;"TEN CEL WAGNER GUERCI NUNES"
6;11;2015;"TEN CEL MARCELO PEREIRA ROCHA"
7;11;2015;"TEN CEL ALMYR CABRAL MENDONÇA"
8;11;2015;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
9;11;2015;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;11;2015;"CEL CESAR AUGUSTO DE SOUZA ROSA"
11;11;2015;"CEL CARLOS EDUARDO HESPANHA MATT"
12;11;2015;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;11;2015;"CEL FRIEDERICK MINERVINI BASSANI"
15;11;2015;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;11;2015;"TEN CEL LUIZ GUSTAVO LIMA TEIXEIRA"
17;11;2015;"TEN CEL MARCOS BORGES DA SILVA"
18;11;2015;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;11;2015;"TEN CEL LUIZ CARLOS S DE MENEZES JUNIOR"
20;11;2015;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;11;2015;"TEN CEL ANDRÉ SANTOS DE SOUZA"
22;11;2015;"TEN CEL ANDRE LUIZ DE CASTRO MAIA"
23;11;2015;"CEL JOSELI CÂNDIDO DA SILVA"
24;11;2015;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
25;11;2015;"TEN CEL RUY SERGIO FRANÇA DE OLIVEIRA"
26;11;2015;"CEL MARCELO DA SILVA QUINHÕES"
27;11;2015;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;11;2015;"TEN CEL LUIZ CLAUDIO DOS S REGIS"
29;11;2015;"TEN CEL SYLVIO RICARDO CIUFFO GUERRA"
30;11;2015;"CEL CLEBER SILVA MAIA"
31;11;2015;"CEL SERGIO DO CARMO SCHALIONI"
32;11;2015;"TEN CEL JORGE FERNANDO DE O PIMENTA"
33;11;2015;"TEN CEL PAULO ROBERTO DAS NEVES JÚNIOR"
34;11;2015;"TEN CEL IVAN DO ESPIRITO SANTO ARAUJO"
35;11;2015;"CEL SAMIR VAZ LIMA"
36;11;2015;"TEN CEL EDUARDO VAZ CASTELANO"
37;11;2015;"TEN CEL WAGNER CRISTIANO MORETZSOHN"
38;11;2015;"TEN CEL MARCIO SANTOS GUIMARAES"
39;11;2015;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
40;11;2015;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;11;2015;"TEN CEL ANTONIO MARCOS N DOS SANTOS"
2;12;2015;"CEL MÁRCIO OLIVEIRA ROCHA"
3;12;2015;"TEN CEL WALTER TEIXEIRA DA SILVA JUNIOR"
4;12;2015;"TEN CEL ROGÉRIO QUEMENTO LOBASSO"
5;12;2015;"TEN CEL WAGNER GUERCI NUNES"
6;12;2015;"TEN CEL MARCELO PEREIRA ROCHA"
7;12;2015;"TEN CEL ALMYR CABRAL MENDONÇA"
8;12;2015;"TEN CEL MARCELO FREIMAN DE SOUZA RAMOS"
9;12;2015;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;12;2015;"CEL CESAR AUGUSTO DE SOUZA ROSA"
11;12;2015;"CEL CARLOS EDUARDO HESPANHA MATT"
12;12;2015;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;12;2015;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;12;2015;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;12;2015;"TEN CEL LUIZ GUSTAVO LIMA TEIXEIRA"
17;12;2015;"TEN CEL MARCOS BORGES DA SILVA"
18;12;2015;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;12;2015;"TEN CEL LUIZ CARLOS S DE MENEZES JUNIOR"
20;12;2015;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;12;2015;"TEN CEL ANDRÉ SANTOS DE SOUZA"
22;12;2015;"TEN CEL ANDRE LUIZ DE CASTRO MAIA"
23;12;2015;"CEL JOSELI CÂNDIDO DA SILVA"
24;12;2015;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
25;12;2015;"TEN CEL RUY SERGIO FRANÇA DE OLIVEIRA"
26;12;2015;"CEL MARCELO DA SILVA QUINHÕES"
27;12;2015;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;12;2015;"TEN CEL LUIZ CLAUDIO DOS S REGIS"
29;12;2015;"TEN CEL SYLVIO RICARDO CIUFFO GUERRA"
30;12;2015;"CEL CLEBER SILVA MAIA"
31;12;2015;"CEL SERGIO DO CARMO SCHALIONI"
32;12;2015;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;12;2015;"TEN CEL PAULO ROBERTO DAS NEVES JÚNIOR"
34;12;2015;"TEN CEL IVAN DO ESPIRITO SANTO ARAUJO"
35;12;2015;"CEL SAMIR VAZ LIMA"
36;12;2015;"TEN CEL EDUARDO VAZ CASTELANO"
37;12;2015;"TEN CEL WAGNER CRISTIANO MORETZSOHN"
38;12;2015;"TEN CEL MARCIO SANTOS GUIMARAES"
39;12;2015;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
40;12;2015;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;12;2015;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;1;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;1;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;1;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;1;2016;"TEN CEL WAGNER GUERCI NUNES"
6;1;2016;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
7;1;2016;"CEL SAMIR VAZ LIMA"
8;1;2016;"TEN CEL MARCO AURÉLIO PIRES LOUZADA"
9;1;2016;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;1;2016;"TEN CEL WAGNER CRISTIANO MORETZOHN"
11;1;2016;"CEL CARLOS EDUARDO HESPANHA MATT"
12;1;2016;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;1;2016;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;1;2016;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;1;2016;"TEN CEL SÉRGIO BARBOSA MARQUES"
17;1;2016;"TEN CEL MARCOS BORGES DA SILVA"
18;1;2016;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;1;2016;"TEN CEL MURILO SÉRGIO DE MIRANDA ANGELLOTI"
20;1;2016;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;1;2016;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
22;1;2016;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
23;1;2016;"TEN CEL ROGÉRIO QUEMENDO LOBASSO"
24;1;2016;"TEN CEL IVAN DO ESPÍRITO SANTO ARAÚJO"
25;1;2016;"TEN CEL ANDRÉ HENRIQUE DE OLIVEIRA SILVA"
26;1;2016;"TEN CEL EDUARDO VAZ CASTELANO"
27;1;2016;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;1;2016;"CEL CESAR AUGUSTO DE SOUZA ROSA"
29;1;2016;"TEN CEL JOÃO CARLOS ALVES RIBEIRO"
30;1;2016;"TEN CEL ROBSON MARCELO VAZ NUNES RODRIGUES"
31;1;2016;"CEL SERGIO DO CARMO SCHALIONI"
32;1;2016;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;1;2016;"TEN CEL LUIZ CLÁUDIO DOS SANTOS REGIS"
34;1;2016;"TEN CEL ANDREIA FERREIRA DA SILVA"
35;1;2016;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
36;1;2016;"TEN CEL RODRIGO IBIAPINA CHIARADIA"
37;1;2016;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;1;2016;"TEN CEL MARCIO SANTOS GUIMARAES"
39;1;2016;"TEN CEL ANDRÉ SANTOS DE SOUZA"
40;1;2016;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;1;2016;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;2;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;2;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;2;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;2;2016;"TEN CEL WAGNER GUERCI NUNES"
6;2;2016;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
7;2;2016;"CEL SAMIR VAZ LIMA"
8;2;2016;"TEN CEL MARCO AURÉLIO PIRES LOUZADA"
9;2;2016;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;2;2016;"TEN CEL WAGNER CRISTIANO MORETZOHN"
11;2;2016;"CEL CARLOS EDUARDO HESPANHA MATT"
12;2;2016;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;2;2016;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;2;2016;"TEN CEL JOÃO JACQUES SOARES BUSNELLO"
16;2;2016;"TEN CEL SÉRGIO BARBOSA MARQUES"
17;2;2016;"TEN CEL MARCOS BORGES DA SILVA"
18;2;2016;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;2;2016;"TEN CEL MURILO SÉRGIO DE MIRANDA ANGELLOTI"
20;2;2016;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;2;2016;"TEN CEL ALEXANDRE DE SOUZA RODRIGUES"
22;2;2016;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
23;2;2016;"TEN CEL ROGÉRIO QUEMENDO LOBASSO"
24;2;2016;"TEN CEL IVAN DO ESPÍRITO SANTO ARAÚJO"
25;2;2016;"TEN CEL ANDRÉ HENRIQUE DE OLIVEIRA SILVA"
26;2;2016;"TEN CEL EDUARDO VAZ CASTELANO"
27;2;2016;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;2;2016;"CEL CESAR AUGUSTO DE SOUZA ROSA"
29;2;2016;"TEN CEL JOÃO CARLOS ALVES RIBEIRO"
30;2;2016;"TEN CEL ROBSON MARCELO VAZ NUNES RODRIGUES"
31;2;2016;"CEL SERGIO DO CARMO SCHALIONI"
32;2;2016;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;2;2016;"TEN CEL LUIZ CLÁUDIO DOS SANTOS REGIS"
34;2;2016;"TEN CEL ANDREIA FERREIRA DA SILVA"
35;2;2016;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
36;2;2016;"TEN CEL RODRIGO IBIAPINA CHIARADIA"
37;2;2016;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;2;2016;"TEN CEL MARCIO SANTOS GUIMARAES"
39;2;2016;"TEN CEL ANDRÉ SANTOS DE SOUZA"
40;2;2016;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;2;2016;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;3;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;3;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;3;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;3;2016;"TEN CEL WAGNER GUERCI NUNES"
6;3;2016;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
7;3;2016;"CEL SAMIR VAZ LIMA"
8;3;2016;"TEN CEL MARCO AURÉLIO PIRES LOUZADA"
9;3;2016;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;3;2016;"TEN CEL WAGNER CRISTIANO MORETZOHN"
11;3;2016;"CEL CARLOS EDUARDO HESPANHA MATT"
12;3;2016;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;3;2016;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;3;2016;"TEN CEL MARCO AURÉLIO SANTOS"
16;3;2016;"TEN CEL SÉRGIO BARBOSA MARQUES"
17;3;2016;"TEN CEL ODAIR SANDRO TALLALA BLANCO"
18;3;2016;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;3;2016;"TEN CEL MURILO SÉRGIO DE MIRANDA ANGELLOTI"
20;3;2016;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;3;2016;"TEN CEL MARCOS AURÉLIO CARVALHO CONTREIRAS"
22;3;2016;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
23;3;2016;"TEN CEL ROGÉRIO QUEMENDO LOBASSO"
24;3;2016;"TEN CEL IVAN DO ESPÍRITO SANTO ARAÚJO"
25;3;2016;"TEN CEL ANDRÉ HENRIQUE DE OLIVEIRA SILVA"
26;3;2016;"TEN CEL EDUARDO VAZ CASTELANO"
27;3;2016;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;3;2016;"CEL CESAR AUGUSTO DE SOUZA ROSA"
29;3;2016;"TEN CEL JOÃO CARLOS ALVES RIBEIRO"
30;3;2016;"TEN CEL ROBSON MARCELO VAZ NUNES RODRIGUES"
31;3;2016;"CEL SERGIO DO CARMO SCHALIONI"
32;3;2016;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;3;2016;"TEN CEL LUIZ CLÁUDIO DOS SANTOS REGIS"
34;3;2016;"TEN CEL ANDREIA FERREIRA DA SILVA"
35;3;2016;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
36;3;2016;"TEN CEL RODRIGO IBIAPINA CHIARADIA"
37;3;2016;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;3;2016;"TEN CEL MARCIO SANTOS GUIMARAES"
39;3;2016;"TEN CEL ANDRÉ SANTOS DE SOUZA"
40;3;2016;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;3;2016;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;4;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;4;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;4;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;4;2016;"TEN CEL WAGNER GUERCI NUNES"
6;4;2016;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
7;4;2016;"CEL SAMIR VAZ LIMA"
8;4;2016;"TEN CEL MARCO AURÉLIO PIRES LOUZADA"
9;4;2016;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;4;2016;"TEN CEL WAGNER CRISTIANO MORETZOHN"
11;4;2016;"CEL CARLOS EDUARDO HESPANHA MATT"
12;4;2016;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;4;2016;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;4;2016;"TEN CEL MARCO AURÉLIO SANTOS"
16;4;2016;"TEN CEL SÉRGIO BARBOSA MARQUES"
17;4;2016;"TEN CEL ODAIR SANDRO TALLALA BLANCO"
18;4;2016;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;4;2016;"TEN CEL MURILO SÉRGIO DE MIRANDA ANGELLOTI"
20;4;2016;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;4;2016;"TEN CEL MARCOS AURÉLIO CARVALHO CONTREIRAS"
22;4;2016;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
23;4;2016;"TEN CEL ROGÉRIO QUEMENDO LOBASSO"
24;4;2016;"TEN CEL IVAN DO ESPÍRITO SANTO ARAÚJO"
25;4;2016;"TEN CEL ANDRÉ HENRIQUE DE OLIVEIRA SILVA"
26;4;2016;"TEN CEL EDUARDO VAZ CASTELANO"
27;4;2016;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;4;2016;"CEL CESAR AUGUSTO DE SOUZA ROSA"
29;4;2016;"TEN CEL JOÃO CARLOS ALVES RIBEIRO"
30;4;2016;"TEN CEL ROBSON MARCELO VAZ NUNES RODRIGUES"
31;4;2016;"CEL SERGIO DO CARMO SCHALIONI"
32;4;2016;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;4;2016;"TEN CEL LUIZ CLÁUDIO DOS SANTOS REGIS"
34;4;2016;"TEN CEL ANDREIA FERREIRA DA SILVA"
35;4;2016;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
36;4;2016;"TEN CEL RODRIGO IBIAPINA CHIARADIA"
37;4;2016;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;4;2016;"TEN CEL MARCIO SANTOS GUIMARAES"
39;4;2016;"TEN CEL ANDRÉ SANTOS DE SOUZA"
40;4;2016;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;4;2016;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;5;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;5;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;5;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;5;2016;"TEN CEL WAGNER GUERCI NUNES"
6;5;2016;"TEN CEL MARCOS VINÍCIUS DA SILVA MELLO"
7;5;2016;"CEL SAMIR VAZ LIMA"
8;5;2016;"TEN CEL MARCO AURÉLIO PIRES LOUZADA"
9;5;2016;"CEL CARLOS ROBERTO GARCIA DE OLIVEIRA"
10;5;2016;"TEN CEL WAGNER CRISTIANO MORETZOHN"
11;5;2016;"CEL CARLOS EDUARDO HESPANHA MATT"
12;5;2016;"CEL FERNANDO SALEMA GARÇÃO RIBEIRO"
14;5;2016;"CEL MARCUS VINICIUS DOS SANTOS AMARAL"
15;5;2016;"TEN CEL MARCO AURÉLIO SANTOS"
16;5;2016;"TEN CEL SÉRGIO BARBOSA MARQUES"
17;5;2016;"TEN CEL ODAIR SANDRO TALLALA BLANCO"
18;5;2016;"CEL ROGÉRIO FIGUEIREDO DE LACERDA"
19;5;2016;"TEN CEL MURILO SÉRGIO DE MIRANDA ANGELLOTI"
20;5;2016;"TEN CEL ROBERTO CHRISTIANO DANTAS"
21;5;2016;"TEN CEL MARCOS AURÉLIO CARVALHO CONTREIRAS"
22;5;2016;"TEN CEL FÁBIO DA ROCHA BASTOS CAJUEIRO"
23;5;2016;"TEN CEL ROGÉRIO QUEMENDO LOBASSO"
24;5;2016;"TEN CEL IVAN DO ESPÍRITO SANTO ARAÚJO"
25;5;2016;"TEN CEL ANDRÉ HENRIQUE DE OLIVEIRA SILVA"
26;5;2016;"TEN CEL EDUARDO VAZ CASTELANO"
27;5;2016;"TEN CEL LUIZ OCTAVIO LOPES DA ROCHA LIMA"
28;5;2016;"CEL CESAR AUGUSTO DE SOUZA ROSA"
29;5;2016;"TEN CEL JOÃO CARLOS ALVES RIBEIRO"
30;5;2016;"TEN CEL ROBSON MARCELO VAZ NUNES RODRIGUES"
31;5;2016;"CEL SERGIO DO CARMO SCHALIONI"
32;5;2016;"TEN CEL MARCO AURÉLIO C GAURABYRA VOLLMER"
33;5;2016;"TEN CEL LUIZ CLÁUDIO DOS SANTOS REGIS"
34;5;2016;"TEN CEL ANDREIA FERREIRA DA SILVA"
35;5;2016;"TEN CEL RUY SÉRGIO FRANÇA DE OLIVEIRA"
36;5;2016;"TEN CEL RODRIGO IBIAPINA CHIARADIA"
37;5;2016;"TEN CEL PAULO ROBERTO DAS NEVES JUNIOR"
38;5;2016;"TEN CEL MARCIO SANTOS GUIMARAES"
39;5;2016;"TEN CEL ANDRÉ SANTOS DE SOUZA"
40;5;2016;"TEN CEL MARCOS ANDRE DE LIMA PACHECO"
41;5;2016;"TEN CEL JORGE FERNANDO DE O PIMENTA"
2;6;2016;"TEN CEL RICARDO ALEXANDRE ROMAR NALDONI"
3;6;2016;"TEN CEL LUIZ AUGUSTO LIMA TEIXEIRA"
4;6;2016;"TEN CEL ANDRÉ LUIS DE CASTRO MAIA"
5;6;2016;"TEN CEL WAGNER GUERCI NUNES"
